date,open,high,low,close,change_pct
2005-07-06,1199.4,1217.2001,1175.5,1190.0,-3.6515
2005-07-07,1146.4,1165.8,1133.2001,1152.3,-3.1681
2005-07-08,1120.5,1128.2001,1084.6,1097.0,-4.7991
2005-07-11,1089.4,1119.0,1060.1,1068.6,-2.5889
2005-07-12,1085.2001,1142.0,1070.4,1130.8,5.8207
2005-07-13,1115.3,1130.0,1093.7001,1110.5,-1.7952
2005-07-14,1094.0,1117.5,1081.1,1098.9,-1.0446
2005-07-15,1085.0,1098.8,1055.9,1067.5,-2.8574
2005-07-18,1040.9,1054.9,1015.9,1031.7001,-3.3536
2005-07-19,1004.6,1025.3,991.9,1012.8,-1.8319
2005-07-20,994.4,1013.1,982.6,1002.1,-1.0565
2005-07-21,989.2,1001.6,970.0,989.0,-1.3073
2005-07-22,1061.9,1097.8,1046.8,1078.6,9.0597
2005-07-25,1083.8,1100.2001,1065.4,1082.1,0.3245
2005-07-26,1145.7001,1186.9,1138.6,1173.5,8.4465
2005-07-27,1224.7001,1258.2001,1210.3,1251.4,6.6383
2005-07-28,1312.4,1337.5,1293.6,1310.1,4.6907
2005-07-29,1310.3,1329.6,1292.1,1310.2001,0.0076
2005-08-01,1299.3,1324.2001,1286.2001,1308.7001,-0.1145
2005-08-02,1319.8,1345.6,1304.1,1339.5,2.3535
2005-08-03,1422.7001,1460.8,1409.5,1430.6,6.801
2005-08-04,1432.3,1451.8,1410.1,1429.2001,-0.0979
2005-08-05,1487.3,1534.0,1478.5,1525.7001,6.752
2005-08-08,1605.7001,1642.3,1586.1,1614.5,5.8203
2005-08-09,1654.9,1688.4,1628.3,1675.5,3.7783
2005-08-10,1725.8,1758.1,1696.0,1742.1,3.9749
2005-08-11,1828.3,1870.0,1804.5,1850.0,6.1937
2005-08-12,1943.6,1980.5,1885.5,1910.7001,3.2811
2005-08-15,1946.7001,2006.6,1922.3,1992.6,4.2864
2005-08-16,2040.3,2075.3,1991.2001,2023.1,1.5307
2005-08-17,2049.9001,2100.9001,2002.9,2084.1001,3.0152
2005-08-18,2198.7,2251.0,2094.8,2114.4001,1.4539
2005-08-19,2106.2,2164.4001,2060.3,2119.0,0.2176
2005-08-22,2073.0,2122.1001,2041.2001,2096.2,-1.076
2005-08-23,2044.9,2066.3,1986.7001,2019.1,-3.6781
2005-08-24,1978.3,2023.7001,1958.2001,2000.0,-0.946
2005-08-25,1967.6,2004.6,1935.0,1981.6,-0.92
2005-08-26,1957.7001,1990.1,1921.6,1958.7001,-1.1556
2005-08-29,1930.3,1955.9,1880.5,1909.2001,-2.5272
2005-08-30,1857.1,1889.0,1826.3,1849.7001,-3.1165
2005-08-31,1825.4,1871.7001,1801.0,1859.7001,0.5406
2005-09-01,1898.0,1955.5,1877.8,1936.7001,4.1405
2005-09-02,1949.3,1985.0,1922.2001,1957.5,1.074
2005-09-05,1952.0,1990.2001,1928.8,1972.3,0.7561
2005-09-06,2010.8,2042.0,1945.4,1962.8,-0.4817
2005-09-07,1968.4,2033.2001,1945.5,2021.8,3.0059
2005-09-08,2052.4001,2089.8,2012.6,2051.9001,1.4888
2005-09-09,2021.4,2048.7,1983.9,2005.4,-2.2662
2005-09-12,1954.8,1983.4,1929.6,1961.3,-2.1991
2005-09-13,1960.5,2006.1,1944.1,1998.3,1.8865
2005-09-14,2035.9,2070.9001,2009.6,2050.4001,2.6072
2005-09-15,2051.6001,2082.3,2025.3,2057.1001,0.3268
2005-09-16,2035.6,2061.1001,2008.2001,2036.0,-1.0257
2005-09-19,2030.4,2067.6001,2010.7001,2053.3,0.8497
2005-09-20,2088.9001,2115.8,2042.2001,2075.3,1.0714
2005-09-21,2093.6001,2120.4001,2040.5,2062.5,-0.6168
2005-09-22,2063.2,2085.2,1968.0,2005.1,-2.783
2005-09-23,1950.6,1986.2001,1912.1,1934.0,-3.546
2005-09-26,1869.1,1902.6,1842.2001,1881.1,-2.7353
2005-09-27,1846.8,1869.1,1791.5,1808.3,-3.8701
2005-09-28,1757.9,1788.9,1730.4,1752.8,-3.0692
2005-09-29,1727.2001,1773.8,1713.8,1759.5,0.3822
2005-09-30,1718.9,1744.2001,1692.3,1716.4,-2.4496
2005-10-10,1664.1,1682.8,1622.2001,1641.8,
2005-10-11,1603.5,1648.5,1587.5,1641.0,-0.0487
2005-10-12,1642.3,1675.0,1619.8,1655.3,0.8714
2005-10-13,1645.6,1668.7001,1618.6,1636.9,-1.1116
2005-10-14,1619.7001,1642.2001,1589.4,1606.9,-1.8327
2005-10-17,1592.8,1618.3,1562.7001,1595.7001,-0.697
2005-10-18,1599.7001,1636.3,1582.6,1619.4,1.4852
2005-10-19,1621.1,1647.3,1593.6,1610.1,-0.5743
2005-10-20,1610.9,1634.0,1575.2001,1613.0,0.1801
2005-10-21,1612.1,1644.8,1594.5,1622.9,0.6138
2005-10-24,1615.7001,1641.5,1590.6,1618.7001,-0.2588
2005-10-25,1611.8,1627.6,1573.2001,1587.4,-1.9337
2005-10-26,1586.2001,1604.3,1537.4,1551.8,-2.2427
2005-10-27,1538.0,1567.0,1506.6,1536.2001,-1.0053
2005-10-28,1529.7001,1549.8,1472.9,1500.7001,-2.3109
2005-10-31,1475.3,1510.8,1455.2001,1490.6,-0.673
2005-11-01,1468.1,1485.9,1428.7001,1462.8,-1.865
2005-11-02,1464.9,1506.9,1455.0,1489.8,1.8458
2005-11-03,1478.1,1498.9,1447.7001,1466.1,-1.5908
2005-11-04,1437.0,1460.2001,1416.2001,1447.2001,-1.2891
2005-11-07,1418.6,1441.2001,1396.7001,1428.7001,-1.2783
2005-11-08,1410.0,1434.2001,1392.5,1421.5,-0.504
2005-11-09,1419.1,1443.0,1400.1,1416.3,-0.3658
2005-11-10,1410.4,1425.2001,1370.4,1382.3,-2.4006
2005-11-11,1353.8,1381.0,1335.2001,1362.6,-1.4252
2005-11-14,1319.4,1337.1,1300.7001,1322.7001,-2.9282
2005-11-15,1306.4,1324.6,1280.2001,1294.5,-2.132
2005-11-16,1273.2001,1293.3,1249.7001,1285.4,-0.703
2005-11-17,1265.1,1282.7001,1249.7001,1265.3,-1.5637
2005-11-18,1307.5,1356.1,1299.5,1340.8,5.967
2005-11-21,1336.1,1354.9,1322.0,1338.9,-0.1417
2005-11-22,1324.4,1334.1,1293.2001,1300.1,-2.8979
2005-11-23,1269.3,1295.2001,1260.8,1284.8,-1.1768
2005-11-24,1280.2001,1304.7001,1270.4,1288.2001,0.2646
2005-11-25,1272.7001,1286.9,1257.8,1275.5,-0.9859
2005-11-28,1254.6,1268.2001,1236.1,1249.5,-2.0384
2005-11-29,1225.4,1235.1,1204.6,1212.5,-2.9612
2005-11-30,1195.7001,1212.8,1181.5,1203.3,-0.7588
2005-12-01,1177.0,1191.1,1163.1,1176.8,-2.2023
2005-12-02,1167.2001,1181.3,1147.8,1160.0,-1.4276
2005-12-05,1149.5,1157.9,1119.4,1128.3,-2.7328
2005-12-06,1112.1,1133.6,1100.3,1121.2001,-0.6293
2005-12-07,1105.0,1124.2001,1096.0,1116.2001,-0.446
2005-12-08,1107.5,1121.7001,1092.3,1106.9,-0.8332
2005-12-09,1113.9,1140.8,1105.2001,1133.8,2.4302
2005-12-12,1134.7001,1151.5,1123.5,1140.6,0.5998
2005-12-13,1134.8,1147.8,1118.9,1138.4,-0.1929
2005-12-14,1156.3,1177.2001,1144.0,1168.5,2.6441
2005-12-15,1193.3,1208.7001,1176.4,1186.6,1.549
2005-12-16,1185.3,1204.5,1176.5,1196.9,0.868
2005-12-19,1187.2001,1199.4,1175.3,1188.5,-0.7018
2005-12-20,1181.9,1195.3,1170.3,1187.6,-0.0757
2005-12-21,1183.6,1194.7001,1168.5,1176.4,-0.9431
2005-12-22,1168.4,1184.6,1159.3,1177.9,0.1275
2005-12-23,1192.2001,1210.6,1185.0,1203.7001,2.1903
2005-12-26,1244.9,1265.5,1236.5,1254.1,4.1871
2005-12-27,1265.7001,1277.5,1250.6,1264.0,0.7894
2005-12-28,1268.9,1282.3,1256.9,1272.6,0.6804
2005-12-29,1334.7001,1360.5,1325.9,1349.8,6.0663
2005-12-30,1394.5,1407.8,1366.8,1379.3,2.1855
2006-01-04,1433.2001,1466.9,1421.1,1455.9,5.5535
2006-01-05,1547.0,1580.5,1530.4,1567.7001,7.6791
2006-01-06,1676.0,1713.0,1654.9,1689.6,7.7757
2006-01-09,1752.8,1785.4,1731.6,1767.9,4.6342
2006-01-10,1811.5,1836.8,1783.6,1821.6,3.0375
2006-01-11,1878.3,1907.9,1844.0,1869.6,2.635
2006-01-12,1904.5,1948.5,1887.2001,1936.7001,3.589
2006-01-13,1979.6,2008.6,1947.9,1974.2001,1.9363
2006-01-16,1993.1,2018.3,1951.6,1964.6,-0.4863
2006-01-17,1946.7001,1978.5,1926.1,1955.3,-0.4734
2006-01-18,1975.1,2029.9,1963.7001,2015.2001,3.0635
2006-01-19,2063.3,2101.1001,2036.4,2078.3,3.1312
2006-01-20,2127.7,2166.4001,2094.3,2135.2,2.7378
2006-01-23,2171.4001,2213.3,2139.4001,2185.2,2.3417
2006-01-24,2235.9001,2280.1001,2198.8,2233.0,2.1874
2006-01-25,2247.2,2293.1001,2210.2,2259.4001,1.1823
2006-02-06,2295.9001,2360.1001,2273.1001,2343.4001,
2006-02-07,2422.5,2470.0,2369.3,2417.5,3.1621
2006-02-08,2439.0,2478.7,2397.8,2447.4001,1.2368
2006-02-09,2450.1001,2476.9001,2397.9001,2421.0,-1.0787
2006-02-10,2417.0,2469.0,2395.0,2445.5,1.012
2006-02-13,2444.2,2472.3,2392.3,2435.6001,-0.4048
2006-02-14,2414.2,2454.8,2389.0,2433.0,-0.1068
2006-02-15,2448.8,2487.7,2420.0,2449.3,0.67
2006-02-16,2476.9001,2497.3,2394.9001,2419.5,-1.2167
2006-02-17,2404.8,2448.1001,2367.9001,2396.4001,-0.9547
2006-02-20,2377.8,2418.2,2346.0,2372.7,-0.989
2006-02-21,2378.8,2431.5,2346.0,2420.8,2.0272
2006-02-22,2426.5,2464.6001,2399.7,2425.9001,0.2107
2006-02-23,2399.8,2431.2,2363.4001,2404.6001,-0.878
2006-02-24,2391.6001,2428.2,2372.1001,2408.2,0.1497
2006-02-27,2442.0,2467.1001,2404.1001,2425.8,0.7308
2006-02-28,2402.7,2433.8,2360.4001,2418.5,-0.3009
2006-03-01,2406.5,2442.2,2385.7,2421.0,0.1034
2006-03-02,2438.5,2463.8,2376.8,2398.1001,-0.9459
2006-03-03,2388.9001,2427.8,2355.5,2398.4001,0.0125
2006-03-06,2363.0,2391.2,2329.7,2353.6001,-1.8679
2006-03-07,2330.5,2343.3,2264.4001,2277.4001,-3.2376
2006-03-08,2239.3,2265.4001,2200.9001,2237.1001,-1.7696
2006-03-09,2177.4001,2202.0,2148.7,2168.9001,-3.0486
2006-03-10,2114.4001,2145.4001,2097.7,2123.1001,-2.1117
2006-03-13,2075.0,2108.0,2060.9001,2095.5,-1.3
2006-03-14,2053.0,2073.1001,2028.0,2053.8,-1.99
2006-03-15,2038.1,2073.7,2024.5,2062.0,0.3993
2006-03-16,2046.9,2070.9001,2025.3,2048.1001,-0.6741
2006-03-17,2034.4,2055.6001,2008.0,2028.9,-0.9375
2006-03-20,2023.7001,2059.1001,2005.3,2048.8,0.9808
2006-03-21,2072.0,2106.7,2054.6001,2080.8,1.5619
2006-03-22,2094.1001,2129.3,2073.9001,2115.8,1.682
2006-03-23,2147.6001,2181.3,2123.5,2157.0,1.9473
2006-03-24,2184.7,2214.1001,2151.6001,2171.5,0.6722
2006-03-27,2176.3,2211.1001,2153.0,2196.3,1.1421
2006-03-28,2226.6001,2262.1001,2205.3,2239.3,1.9578
2006-03-29,2322.9001,2372.6001,2299.6001,2331.9001,4.1352
2006-03-30,2357.8,2389.3,2316.8,2337.8,0.253
2006-03-31,2361.8,2409.7,2332.7,2386.7,2.0917
2006-04-03,2454.5,2524.3,2434.1001,2505.0,4.9566
2006-04-04,2592.4001,2644.3,2554.5,2614.9001,4.3872
2006-04-05,2693.7,2752.3,2662.1001,2719.4001,3.9963
2006-04-06,2809.3,2876.1001,2767.3,2817.8,3.6184
2006-04-07,2884.0,2942.8,2835.8,2900.5,2.9349
2006-04-10,2967.9001,3039.0,2927.0,3011.8,3.8373
2006-04-11,3096.1001,3152.7,3039.3,3095.8,2.789
2006-04-12,3115.9001,3166.0,3059.6001,3105.6001,0.3166
2006-04-13,3145.3,3189.8,3038.0,3060.2,-1.4619
2006-04-14,3060.1001,3162.0,3026.6001,3142.3,2.6828
2006-04-17,3179.4001,3252.2,3133.4001,3197.4001,1.7535
2006-04-18,3212.3,3276.2,3161.9001,3228.3,0.9664
2006-04-19,3266.4001,3328.7,3201.2,3277.3,1.5178
2006-04-20,3331.2,3398.8,3250.7,3318.7,1.2632
2006-04-21,3364.7,3467.1001,3302.7,3411.1001,2.7842
2006-04-24,3510.4001,3588.6001,3400.6001,3480.1001,2.0228
2006-04-25,3501.5,3609.1001,3404.8,3530.9001,1.4597
2006-04-26,3595.8,3722.8,3514.4001,3617.4001,2.4498
2006-04-27,3610.1001,3693.1001,3537.1001,3617.6001,0.0055
2006-04-28,3622.5,3767.4001,3549.1001,3717.2,2.7532
2006-05-08,3814.4001,3970.8,3782.3,3937.2,
2006-05-09,4097.6001,4252.6001,4039.2,4188.8003,6.3903
2006-05-10,4328.2002,4459.3003,4226.2002,4369.0,4.3019
2006-05-11,4543.2002,4715.2002,4425.3003,4503.6001,3.0808
2006-05-12,4621.1001,4824.8999,4563.8003,4781.8999,6.1795
2006-05-15,5052.7002,5254.5,4950.8999,5210.8999,8.9713
2006-05-16,5449.7002,5594.3999,5164.8003,5272.2002,1.1764
2006-05-17,5326.0,5528.8999,5162.8003,5362.8003,1.7184
2006-05-18,5298.3003,5452.8003,5140.8999,5346.2002,-0.3095
2006-05-19,5391.3999,5608.8003,5312.8999,5526.3003,3.3687
2006-05-22,5571.6001,5765.2002,5460.5,5622.8999,1.748
2006-05-23,5586.3003,5660.6001,5315.5,5385.3003,-4.2256
2006-05-24,5392.5,5558.3003,5137.6001,5301.3999,-1.558
2006-05-25,5134.5,5266.8999,5022.8003,5177.2002,-2.3428
2006-05-26,5108.3003,5247.0,5046.8003,5186.2002,0.1738
2006-05-29,5171.7002,5323.5,5085.3999,5272.2002,1.6582
2006-05-30,5285.3999,5416.8999,5183.0,5331.2002,1.1191
2006-05-31,5306.8003,5430.7002,5165.3999,5270.8999,-1.1311
2006-06-01,5286.3999,5515.3999,5231.8999,5458.7002,3.563
2006-06-02,5566.0,5703.2002,5395.8999,5516.6001,1.0607
2006-06-05,5510.5,5665.5,5365.2002,5580.6001,1.1601
2006-06-06,5517.8999,5641.3999,5394.1001,5495.3003,-1.5285
2006-06-07,5489.7002,5554.8003,5106.8003,5152.8003,-6.2326
2006-06-08,5043.0,5190.7002,4885.8003,5107.8999,-0.8714
2006-06-09,4999.3999,5103.3999,4837.1001,4895.0,-4.1681
2006-06-12,4706.1001,4842.6001,4620.7002,4751.2002,-2.9377
2006-06-13,4621.1001,4739.8999,4537.2002,4641.8003,-2.3026
2006-06-14,4488.5,4558.8999,4357.0,4471.8999,-3.6602
2006-06-15,4337.2002,4438.8999,4281.8003,4347.7002,-2.7773
2006-06-16,4279.5,4401.3999,4249.2002,4362.5,0.3404
2006-06-19,4278.0,4439.8003,4214.2002,4372.8003,0.2361
2006-06-20,4299.3003,4392.7002,4236.8003,4336.2002,-0.837
2006-06-21,4292.6001,4376.6001,4208.7002,4287.6001,-1.1208
2006-06-22,4195.3999,4278.2002,4135.0,4203.3003,-1.9661
2006-06-23,4144.1001,4241.1001,4084.8,4191.5,-0.2807
2006-06-26,4182.7002,4297.0,4139.6001,4243.6001,1.243
2006-06-27,4223.0,4299.0,4151.7002,4225.8003,-0.4195
2006-06-28,4157.8003,4227.8999,4093.2,4160.5,-1.5453
2006-06-29,4220.7002,4351.8003,4193.3003,4300.3003,3.3602
2006-06-30,4368.7002,4441.3999,4278.6001,4342.6001,0.9836
2006-07-03,4389.5,4503.8999,4333.0,4460.5,2.715
2006-07-04,4533.1001,4611.8999,4424.3999,4503.6001,0.9663
2006-07-05,4475.6001,4532.5,4338.6001,4435.6001,-1.5099
2006-07-06,4497.0,4651.5,4461.0,4602.2002,3.756
2006-07-07,4619.3003,4700.2002,4529.7002,4594.8003,-0.1608
2006-07-10,4520.3003,4603.1001,4432.3999,4535.2002,-1.2971
2006-07-11,4500.7002,4589.2002,4427.2002,4530.8999,-0.0948
2006-07-12,4561.8003,4664.1001,4484.7002,4560.1001,0.6445
2006-07-13,4685.2002,4737.3003,4373.3003,4412.3003,-3.2412
2006-07-14,4321.5,4488.2002,4267.0,4409.3003,-0.068
2006-07-17,4319.3003,4440.8003,4262.8999,4393.6001,-0.3561
2006-07-18,4295.5,4368.6001,4216.0,4318.8999,-1.7002
2006-07-19,4236.1001,4279.3003,4077.4001,4137.2002,-4.2071
2006-07-20,4020.2,4112.1001,3967.8,4052.0,-2.0594
2006-07-21,3950.6001,4034.6001,3902.5,3975.8,-1.8806
2006-07-24,3845.5,3937.5,3772.7,3898.7,-1.9392
2006-07-25,3853.2,3953.3,3824.9001,3902.6001,0.1
2006-07-26,3839.6001,3896.5,3779.9001,3833.0,-1.7834
2006-07-27,3795.2,3851.0,3699.7,3755.7,-2.0167
2006-07-28,3710.6001,3761.5,3608.2,3678.9001,-2.0449
2006-07-31,3644.5,3676.0,3481.2,3511.0,-4.5639
2006-08-01,3460.6001,3526.1001,3382.4001,3422.3,-2.5263
2006-08-02,3357.2,3410.9001,3266.0,3341.9001,-2.3493
2006-08-03,3248.3,3294.5,3184.8,3237.6001,-3.121
2006-08-04,3178.2,3219.7,3062.2,3086.3,-4.6732
2006-08-07,3003.8,3058.3,2928.4001,2975.0,-3.6063
2006-08-08,2914.2,3007.4001,2895.3,2989.4001,0.484
2006-08-09,2920.3,2962.9001,2869.1001,2916.9001,-2.4252
2006-08-10,2879.7,2949.4001,2857.5,2926.1001,0.3154
2006-08-11,2877.4001,2923.7,2835.6001,2888.2,-1.2952
2006-08-14,2850.1001,2883.2,2747.4001,2776.4001,-3.8709
2006-08-15,2748.6001,2823.8,2720.6001,2808.3,1.149
2006-08-16,2804.9001,2873.1001,2776.9001,2846.9001,1.3745
2006-08-17,2791.8,2819.2,2731.3,2778.4001,-2.4061
2006-08-18,2717.2,2763.1001,2683.3,2710.1001,-2.4582
2006-08-21,2594.6001,2703.6001,2564.9001,2690.2,-0.7343
2006-08-22,2683.8,2747.0,2659.7,2713.2,0.855
2006-08-23,2720.4001,2768.4001,2684.3,2715.9001,0.0995
2006-08-24,2682.8,2730.6001,2649.9001,2710.7,-0.1915
2006-08-25,2716.0,2763.6001,2685.4001,2718.7,0.2951
2006-08-28,2801.5,2885.2,2776.3,2862.6001,5.293
2006-08-29,2995.1001,3068.1001,2957.4001,2992.4001,4.5343
2006-08-30,2981.8,3043.5,2949.1001,3015.1001,0.7586
2006-08-31,3038.9001,3095.9001,3001.2,3053.6001,1.2769
2006-09-01,3077.8,3115.7,2992.9001,3022.0,-1.0348
2006-09-04,3010.4001,3096.6001,2989.6001,3074.3,1.7306
2006-09-05,3112.4001,3170.1001,3065.0,3114.9001,1.3206
2006-09-06,3119.0,3167.4001,3068.9001,3131.1001,0.5201
2006-09-07,3113.9001,3139.8,3033.2,3065.5,-2.0951
2006-09-08,3006.4001,3063.2,2978.5,3019.1001,-1.5136
2006-09-11,3007.3,3060.0,2950.1001,3024.8,0.1888
2006-09-12,3038.9001,3093.3,3005.6001,3053.3,0.9422
2006-09-13,3094.3,3139.0,3032.4001,3057.7,0.1441
2006-09-14,3047.8,3097.5,2994.0,3054.8,-0.0948
2006-09-15,3106.0,3182.7,3079.6001,3151.6001,3.1688
2006-09-18,3201.1001,3267.6001,3164.7,3232.7,2.5733
2006-09-19,3266.1001,3319.9001,3218.8,3263.6001,0.9559
2006-09-20,3263.9001,3320.2,3220.4001,3279.3,0.4811
2006-09-21,3293.4001,3353.7,3256.4001,3306.9001,0.8416
2006-09-22,3359.7,3411.6001,3287.6001,3325.5,0.5625
2006-09-25,3331.0,3399.7,3274.6001,3336.5,0.3308
2006-09-26,3307.1001,3352.1001,3239.6001,3287.6001,-1.4656
2006-09-27,3242.8,3306.6001,3205.8,3275.4001,-0.3711
2006-09-28,3284.0,3354.0,3250.7,3312.4001,1.1296
2006-09-29,3359.6001,3433.1001,3333.3,3390.8,2.3669
2006-10-09,3525.5,3606.9001,3474.3,3559.4001,
2006-10-10,3665.9001,3740.9001,3600.8,3675.2,3.2534
2006-10-11,3698.3,3761.2,3632.0,3705.9001,0.8353
2006-10-12,3763.6001,3827.8,3677.3,3723.5,0.4749
2006-10-13,3709.1001,3787.1001,3665.8,3731.7,0.2202
2006-10-16,3753.2,3814.9001,3679.1001,3731.1001,-0.0161
2006-10-17,3702.1001,3764.4001,3642.1001,3692.7,-1.0292
2006-10-18,3662.2,3747.1001,3628.0,3718.1001,0.6878
2006-10-19,3706.4001,3773.5,3659.8,3719.9001,0.0484
2006-10-20,3728.5,3795.1001,3664.0,3714.0,-0.1586
2006-10-23,3734.1001,3785.2,3591.7,3633.5,-2.1675
2006-10-24,3623.3,3741.0,3602.9001,3712.5,2.1742
2006-10-25,3765.3,3833.3,3684.6001,3752.5,1.0774
2006-10-26,3781.8,3850.0,3710.8,3781.5,0.7728
2006-10-27,3878.7,3938.6001,3771.1001,3820.9001,1.0419
2006-10-30,3799.4001,3873.7,3716.9001,3814.6001,-0.1649
2006-10-31,3814.3,3906.9001,3767.0,3864.3,1.3029
2006-11-01,3894.2,3975.9001,3835.7,3926.3,1.6044
2006-11-02,3950.3,4013.2,3868.0,3948.8,0.5731
2006-11-03,3958.0,4045.4001,3908.3,3972.6001,0.6027
2006-11-06,3959.4001,4072.1001,3908.1001,4015.6001,1.0824
2006-11-07,4076.2,4144.5,3974.1001,4067.9001,1.3024
2006-11-08,4009.2,4065.1001,3930.9001,3978.2,-2.2051
2006-11-09,3946.1001,4058.7,3908.9001,4019.6001,1.0407
2006-11-10,4091.9001,4161.6001,3959.6001,4009.9001,-0.2413
2006-11-13,3995.9001,4079.7,3853.1001,3913.2,-2.4115
2006-11-14,3878.0,3967.0,3787.6001,3926.3,0.3348
2006-11-15,3926.5,4048.9001,3872.4001,4016.3,2.2922
2006-11-16,4118.2002,4217.0,4033.4001,4083.4001,1.6707
2006-11-17,4069.3,4193.0,4023.4001,4150.1001,1.6334
2006-11-20,4234.8999,4341.3003,4160.0,4274.1001,2.9879
2006-11-21,4307.6001,4410.7002,4215.7002,4364.2002,2.108
2006-11-22,4451.5,4592.1001,4375.1001,4494.7002,2.9902
2006-11-23,4509.0,4618.8003,4448.3999,4547.2002,1.168
2006-11-24,4605.1001,4711.8003,4524.3999,4643.1001,2.109
2006-11-27,4667.8999,4796.7002,4602.8003,4739.8003,2.0827
2006-11-28,4756.1001,4844.2002,4668.1001,4751.8999,0.2553
2006-11-29,4705.6001,4891.3003,4636.0,4836.2002,1.774
2006-11-30,4980.0,5155.0,4940.5,5084.3999,5.1321
2006-12-01,5253.8999,5401.7002,5172.3003,5284.8003,3.9415
2006-12-04,5449.8999,5662.6001,5396.8999,5588.2002,5.741
2006-12-05,5766.6001,5935.8003,5665.2002,5799.2002,3.7758
2006-12-06,6036.5,6161.8999,5741.6001,5979.6001,3.1108
2006-12-07,6092.3999,6317.0,5978.2002,6071.3999,1.5352
2006-12-08,5967.2002,6097.3999,5751.8003,5811.5,-4.2807
2006-12-11,5760.6001,6054.6001,5729.1001,6021.6001,3.6152
2006-12-12,6008.6001,6149.1001,5856.3003,6011.5,-0.1677
2006-12-13,5937.5,6055.0,5805.2002,5946.3003,-1.0846
2006-12-14,5898.3999,6055.5,5826.3999,5981.2002,0.5869
2006-12-15,6011.8999,6168.1001,5928.5,6079.8003,1.6485
2006-12-18,6199.3999,6400.3003,6119.5,6310.2002,3.7896
2006-12-19,6440.8003,6590.0,6261.7002,6457.8999,2.3406
2006-12-20,6474.5,6664.2002,6353.3003,6577.1001,1.8458
2006-12-21,6657.1001,6801.6001,6497.0,6570.8999,-0.0943
2006-12-22,6540.8999,6689.2002,6416.3999,6535.7002,-0.5357
2006-12-25,6541.8999,6787.6001,6486.3999,6642.5,1.6341
2006-12-26,6613.1001,6753.3999,6439.1001,6574.2002,-1.0282
2006-12-27,6532.5,6733.3999,6445.7002,6639.2002,0.9887
2006-12-28,6664.0,6824.6001,6464.8999,6593.6001,-0.6868
2006-12-29,6714.8999,6963.1001,6659.0,6843.2002,3.7855
2007-01-04,7198.0,7492.8003,7007.3003,7174.5,
2007-01-05,7263.6001,7551.2002,7102.3003,7390.6001,3.0121
2007-01-08,7528.2002,7887.6001,7433.7002,7789.7002,5.4001
2007-01-09,8066.3003,8365.9004,7944.5,8247.1006,5.8719
2007-01-10,8433.7998,8709.6006,8256.5,8596.1006,4.2318
2007-01-11,8772.5,9048.7998,8543.5,8708.7002,1.3099
2007-01-12,8730.4004,8978.2002,8358.9004,8508.7002,-2.2966
2007-01-15,8513.0,9015.9004,8435.2002,8967.0,5.3862
2007-01-16,9171.2002,9476.9004,8966.2998,9328.4004,4.0303
2007-01-17,9600.1006,9891.9004,9161.2002,9422.2002,1.0055
2007-01-18,9473.2998,9820.1006,9159.1006,9630.7002,2.2129
2007-01-19,9817.2002,10236.7002,9694.6006,10098.0,4.8522
2007-01-22,10405.4004,10821.7002,10275.9004,10712.1006,6.0814
2007-01-23,10981.1006,11252.0,10476.1006,10979.7998,2.499
2007-01-24,11016.5,11407.1006,10768.2998,11126.4004,1.3352
2007-01-25,11044.2998,11261.0,10518.9004,10693.9004,-3.8872
2007-01-26,10514.2002,10984.4004,10106.5,10835.1006,1.3204
2007-01-29,10952.6006,11366.2998,10788.6006,11204.5,3.4093
2007-01-30,11192.9004,11440.2002,10833.2002,11057.6006,-1.3111
2007-01-31,10985.0,11184.1006,10250.2002,10389.9004,-6.0384
2007-02-01,10136.4004,10530.2002,9874.1006,10335.2002,-0.5265
2007-02-02,10181.7002,10366.7002,9727.7998,9854.2998,-4.653
2007-02-05,9602.2998,9883.9004,9381.9004,9622.9004,-2.3482
2007-02-06,9566.9004,9870.9004,9273.7002,9767.5,1.5027
2007-02-07,9805.5,10136.6006,9659.4004,9941.7002,1.7835
2007-02-08,9889.7998,10189.4004,9694.2998,10034.1006,0.9294
2007-02-09,9898.0,10111.5,9655.5,9871.9004,-1.6165
2007-02-12,9758.2002,10133.6006,9659.2002,10035.2998,1.6552
2007-02-13,9947.7998,10203.2002,9792.2998,10058.6006,0.2322
2007-02-14,10047.9004,10406.2002,9934.9004,10264.1006,2.043
2007-02-15,10417.5,10789.2002,10308.0,10667.9004,3.9341
2007-02-16,10880.0,11195.7002,10642.5,10872.6006,1.9188
2007-02-26,10975.2002,11387.4004,10719.7998,11253.2002,
2007-02-27,11754.5,11977.6006,10631.6006,10668.1006,-5.1994
2007-02-28,10628.2998,11381.6006,10506.2002,11278.2002,5.7189
2007-03-01,11506.5,11677.9004,10881.4004,11189.5,-0.7865
2007-03-02,11034.7998,11413.0,10868.6006,11196.7998,0.0652
2007-03-05,11171.4004,11447.5,10667.9004,11096.2002,-0.8985
2007-03-06,10849.7002,11162.2002,10636.4004,10980.6006,-1.0418
2007-03-07,10909.6006,11256.7998,10817.4004,11138.2998,1.4362
2007-03-08,11061.6006,11345.1006,10878.7998,11225.0,0.7784
2007-03-09,11283.2002,11507.7998,10994.2002,11239.9004,0.1327
2007-03-12,11248.1006,11548.1006,10996.2002,11392.4004,1.3568
2007-03-13,11417.6006,11710.4004,11234.0,11522.5,1.142
2007-03-14,11468.7002,11732.4004,11057.5,11469.6006,-0.4591
